objectid,parentid,title,creator,date,estimatedate,description,object_transcript,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
red_34,red_01,Page 32 of Red Album,,,1884,,N. 886A Roma Monumento di Clemente XII di Canova ________ S. Pietro),Statue,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,,,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/red_34.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/red_34_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/red_34_th.jpg,
red_35,red_01,Page 33 of Red Album,,,1884,,Unreadable,Statue,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/red_35.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/red_35_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/red_35_th.jpg,
red_36,red_01,Page 34 of Red Album,Ed. Alinari,,1884,,P.I.N. 6618 ROMA Museo Vaticano _____ unreadable,Statue,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,,,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/red_36.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/red_36_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/red_36_th.jpg,
barcelona_01,,Barcelona 1,A. Esplagas,,Pre 1920,"The Lonja de la Seda or Llotja de la Seda (English ""Silk Exchange"")",,"Lonja de la Seda; Building, Exterior","Valencia, Spain",39.47451818,-0.3779007508,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8214,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/barcelona_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/barcelona_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/barcelona_01_th.jpg,
barcelona_02,,Barcelona 2,Centro Fotografico,,,Cathedral of the Holy Cross and Saint Eulalia,"Back handwritte: Coro y Altar Mayor, Barcelona","Barcelona Cathedral; Building, Interior","Barcelona, Spain",41.38406662,2.176735538,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8365,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/barcelona_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/barcelona_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/barcelona_02_th.jpg,
barcelona_03,,Barcelona 3,Centro Fotografico,,,,"No 809 BARCELONA - (Catedral, interior) 
Es propiedad","Barcelona Cathedral; Building, Interior","Barcelona, Spain",41.38406662,2.176735538,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8364,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/barcelona_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/barcelona_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/barcelona_03_th.jpg,
barcelona_04,,Barcelona 4,Centro Fotografico,,,,"No 804 Barcelona. (LAGO) PARQUE
Stamp: Centro Fotografico; Plaza del Teatro No.1 Esquina a la de Escudillers, Barcelona","Scenery, Nature; Ciutadella Park","Barcelona, Spain",41.38862205,2.184684824,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/barcelona_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/barcelona_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/barcelona_04_th.jpg,
firenze_01,,Florence 1,,,,Viale dei Colli is an approximately 6 km long panoramic road that stretches from the Porta Romana to the Ponte San Niccolò and was designed and realized by Giuseppe Poggi in the short period that Florence was the capital of Italy (1865-1871).,351 - Firenze - Panorama dal Viale dei Colli,"Viale dei Colli; Panorama;         
Piazzale Michelangelo ","Florence, Italy",43.7630476,11.26531359,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8371,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_01_th.jpg,
firenze_02,,Florence 2,,,,,695 - Firenze Cortile del Palazzo Vecchio,"Building, Interior; Palazzo Vecchio","Florence, Italy",43.76942126,11.25635474,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8367,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_02_th.jpg,
firenze_03,,Florence 3,,,,"Boboli Gardens Amphitheatre, viewed from the Palazzo Pitti",674 - Firenze - Giardino Boboli - Anfitheatro,Boboli Gardens Amphitheatre; Palazzo Pitti,"Florence, Italy",43.76533148,11.25049089,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8349?,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_03_th.jpg,
firenze_04,,Florence 4,,,,"The Convent of San Domenico is a Dominican convent in Fiesole, Italy, situated between the hill of Fiesole and the suburbs of Florence.",823 Firenze. (Contouni) Fiesole da S. Domenico,"Convent of San Domenico; Building, Exterior","Florence, Italy",43.80359309,11.29076315,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8368,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_04_th.jpg,
firenze_05,,Florence 5,,,,,824 FIRENZE (CERTOSA) PANORAMA,Florence Charterhouse,"Florence, Italy",43.73099893,11.22212833,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6263,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_05_th.jpg,
firenze_06,,Florence 6,,,,,679^(bis) - Firenze Contorni - Certosa - Pozzo con frati,Florence Charterhouse,"Florence, Italy",43.73099893,11.22212833,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6262,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_06.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_06_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_06_th.jpg,
firenze_07,,Florence 7,,,,,Firenze - Piazze della Signoria,"Piazza della Signoria; Palazzo Vecchio; Building, Exterior","Florence, Italy",43.76942126,11.25635474,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6261,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_07.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_07_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_07_th.jpg,
firenze_08,,Florence 8,,,,,372. Firenze - S. Croce,"Basilica of Santa Croce; Building, Exterior","Florence, Italy",43.76859958,11.26238147,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6260,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_08.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_08_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_08_th.jpg,
firenze_09,,Florence 9,,,,,393. Firenze - Panorama dei Ponti,"Scenery, City; Ponte Vecchio","Florence, Italy",43.76802562,11.25334732,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6259,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_09.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_09_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_09_th.jpg,
firenze_10,,Florence 10,,,,,776? Firenze - Panorama I Piazza Michiangelo,Piazza Michiangelo; Panorama,"Florence, Italy",43.7630476,11.26531359,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6258,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_10.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_10_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_10_th.jpg,
firenze_11,,Florence 11,,,Post 1890,,905. Firenze Monumento a G Garibaldi,Monument; Statue,"Florence, Italy",43.773877,11.24102154,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6265,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_11.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_11_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_11_th.jpg,
genova_01,,Genoa,Brogi; Gaetano Pedo,,,,3560. Genova - Panorama del Porto,Panorama,"Genoa, Italy",44.40406367,8.925937643,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6264,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/genova_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/genova_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/genova_01_th.jpg,
milano_01,,Milan,,,,,"601, Milano, il Duomo","Milan Cathedral; Building, Exterior","Milan, Italy",45.46419532,9.192259068,"Point Ellice House Museum and Archives, Victoria, BC",Unreadable,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/milano_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/milano_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/milano_01_th.jpg,
misc_01,,Montreux,Garcin,,Post 1883,,no 252 CHEMIN DE FER DE TERRITTET-GLION,Territet–Glion funicular railway,"Montreux, Switzerland",46.42692552,6.923673267,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8046,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_01_th.jpg,
misc_02,,Berlin 1,Sophas Williams,1889,,,Phot. a. Veri. v. Sophas Williams. Berlin. 1889,Bergpark Wilhelmshöhe ,"Kassel, Germany",51.31680437,9.404848873,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8065,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_02_th.jpg,
misc_03,,Berlin 2,Sophas Williams,1888,,,Phot. a. Veri. v. Sophas Williams. Berlin. 1888,Bergpark Wilhelmshöhe ,"Kassel, Germany",51.31680437,9.404848873,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8064,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_03_th.jpg,
misc_04,,Berlin 3,Sophas Williams,1888,,,Phot. a. Veri. v. Sophas Williams. Berlin. 1888,"Bergpark Wilhelmshöhe; Scenery, Nature ","Kassel, Germany",51.31680437,9.404848873,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8063,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_04_th.jpg,
misc_05,,Berlin 4,Sophas Williams,1889,,https://www.rct.uk/collection/2700572/auetor-kassel,Phot. a. Veri. v. Sophas Williams. Berlin. 1889,Krieger Monument,"Kassel, Germany",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8066,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_05_th.jpg,
misc_06,,Berlin 5,Sophas Williams,1888,,,"Phot. a. Veri. v. Sophas Williams. Berlin, 1888",Löwenburg Castle,"Kassel, Germany",51.31128759,9.409081931,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8062,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_06.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_06_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_06_th.jpg,
montecarlo_01,,Monte Carlo 1,,,,,"Monte Carlo, Les Jardins","Casino Gardens and Terraces; Scenery, Nature","Monte Carlo, Monaco",43.74004516,7.426066816,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8392,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_01_th.jpg,
montecarlo_02,,Monte Carlo 2,G. J. Phot,,,,996? MONTE CARLO NOUVELLE SALLE DE JEU,"Monte Carlo Casino; Building, Interior","Monte Carlo, Monaco",43.73919128,7.42868315,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8393,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_02_th.jpg,
montecarlo_03,,Monte Carlo 3,G. J. Phot,,,,,"Casino Gardens and Terraces; Scenery, Nature","Monte Carlo, Monaco",43.74004516,7.426066816,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8395,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_03_th.jpg,
montecarlo_04,,Monte Carlo 4,,,,,B Monte. Carlo. Salle ____ Salles de Jeu No 541,"Monte Carlo Casino; Building, Interior","Monte Carlo, Monaco",43.73919128,7.42868315,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8396,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_04_th.jpg,
montecarlo_05,,Monte Carlo 5,G. J. Phot,,,,910 MONTE CARLO LE CASINO ET JARDINS,"Casino Gardens and Terraces; Scenery, Nature; Monte Carlo Casino; Building, Exterior","Monte Carlo, Monaco",43.74004516,7.426066816,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8394,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_05_th.jpg,
nice_01,,Nice 1,G. J. Phot,,,,463 NICE - PROMENADE DES ANGLAIS,"Scenery, Nature; Promenade des Anglais","Nice, Italy",43.69514783,7.268216934,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8386,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_01_th.jpg,
nice_02,,Nice 2,G. J. Phot,,,,787 NICE LES BLANCHISSEUSES,"Paillon River; People; Scenery, Nature","Nice, Italy",43.72533671,7.288474522,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6267,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_02_th.jpg,
nice_03,,Nice 3,G. J. Phot,,,,319 NICE - VUE GENERALE PRISE DU MONT BORON,Panorama,"Nice, Italy",43.69831926,7.299363067,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6266,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_03_th.jpg,
nice_04,,Nice 4,G. J. Phot,,,,335 NICE LA JETEE PROMENADE ENTRE LES PALMIERS,"Scenery, Nature; Promenade des Anglais","Nice, Italy",43.69514783,7.268216934,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8388,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_04_th.jpg,
nice_05,,Nice 5,G. J. Phot,,,,7034. NICE. ESCALIER LESAGE,Castle Hill,"Nice, Italy",43.69477204,7.280798204,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8387,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_05_th.jpg,
photogram_01,,Nuremburg 1,,,,Kasemattentor and the Tratzenzwinger,18542. P.Z. - Nürnberg EINFLUSS DER PEGNITZ IN DIE STADT,"City Walls of Nuremburg; Pegnitz River; Scenery, City","Nuremburg, Germany",49.45295529,11.08654669,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6723,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/photogram_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/photogram_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/photogram_01_th.jpg,
photogram_02,,Nuremburg 2,,,,,9690. P.Z. - NURNBERG PARTIK AN DER PERGNITZ,"Pegnitz River; Scenery, City","Nuremburg, Germany",49.45271896,11.07855681,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6722,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/photogram_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/photogram_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/photogram_02_th.jpg,
photogram_03,,Nuremburg 3,,,ca. 1890-1906,,9675. P.Z. NURNBERG SPITTLERTHOR,City Walls of Nuremburg; Hospital Gate Tower,"Nuremburg, Germany",49.4485819,11.06697435,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6721,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/photogram_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/photogram_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/photogram_03_th.jpg,
